label,text
혐오,응 문재앙~
혐오,진실은 밝혀져야 합니다!!!!인간이길 포기한 쓰레기세력들을 몰아내야죠!!!!
혐오,세월호 사건이 몇월몇일에 사고났는지는 알고 댓글 쓰냐? 쓰레기들아?
혐오,옵알단 댓글알바 새끼들 발작 버튼이 세월혼가봐?ㅋㅋ
혐오,아직도 쓰레기들이 판치네. 세월호 기사마다 매크로 돌리는 댓글 조작단 반드시 찾아내 박멸해야한다.
혐오,응 비용은 문재앙이 전액 부담해라
혐오,진짜 뭐가 중요한지 모르는 새키네 ㅋㅋ
혐오,천안함유족들 탄압하고 서해수호의날 행사불참하고 베트남가서 미안하다고 개소리씨부리고 전투기조종사 순직했는데 영결식참석도 안한 작자가 세월호 518은 더럽게 잘챙기네
혐오,유병언은 어디 가고. 그 자식 새끼는 얼굴 들고 음모전문 TV 프로그램에 나오고ㅋㅋㅋㅋㅋ 세월호 노래방은 감투 쓰고 ㅋㅋㅋㅋ 그날 비위도 좋게 한정식 먹은 새끼는 고맙다 치하하고. 엉망진창. 세뇌된 일부 감성충들과 이익단체들만 인간론 운운. 진짜 악마는 이용해 먹은 말종들이지. 가면을 벗기고 끌어내려야 할 희대의 저질 사기꾼.
혐오,이쯤되면 문재앙이 대통령되려고 침몰 시켰다고 봐도 무방하지않냐?ㅋㅋㅋㅋㅋ 박근혜가 온갖 거짓 선동 날조에 대통령에서 내려오는 결정적 계기가 된사고인데
혐오,"이 빨갱이 문죄앙은 세월호, 5.18 광주, 4.3 제주 이런 일은 잘쳐다니면서 천안함, 연평해전, 연평도 이런 순국열사들에게는 죄앙아 니가 고개숙여 명복을 빈 적이 있냐. 이 빨갱아."
혐오,문재앙 헛소리 말라천안함도 어뢰이고 세월호도어뢰라고 하고 싶지그렇게 말해라 이게 북한 방송이 그리 말 한다어쩜 좌파 종북들은 북괴 신문과 방송과 똑 같은 소리한다그런다고 덕 본게 누군데 북괴가 신나며 비웃고  조롱한다꼴좋다고  이게 나라냐고
혐오,"세월호로 그만큼 해먹고 세월호 덕에 대통령까지 했으니 이제 그만 하자.시신 미수습자 조용히 수습하면 될 것이지, 뭔 진실을 밝힌다는 건지...진짜 세월호를 누가 기획해서 침몰시키기라도 했단 말인가?"
혐오,무슨진실을규명한다는거지?. 나는잘모르겠음. 자칭잘난문빠들은알고있나?
혐오,이쯤되면 문재앙이 대통령되려고 침몰 시켰다고 봐도 무방하지않냐?ㅋㅋㅋㅋㅋ 박근혜가 온갖 거짓 선동 날조에 대통령에서 내려오는 결정적 계기가 된사고인데 니들이 알고싶은 세월호의진실이 박근혜가 세월호 침몰 시켰다는거 아니야?ㅋㅋㅋㅋ
혐오,"아휴,솔직히 지겹다.정치적으로 충분히 이용해먹었다.그만좀 해!! 그놈에진실 언제나 밝힐건데??박그네 그시간에 쳐잔거말고, 먼 진실을 또 밝혀??4년동안 못밝힌진실??그 진실규명위원회인지먼지에 쓰잘데기없이 세금들이지말고 그만쫌 해.문재앙 너도 정말 갈수록 실망이다"
혐오,세월호로 대통령까지 되고 그동안 재미봤으면 됐지 그걸 더 끌고가서 정권이 위기 맞을때마다 써 먹으려는 수작인가? 현재진행 남북회담매고 문죄인 하나라도 잘 하는 일 있으면 꼽아봐. 정말 하나도 없다. 남북회담도 끝나봐야 아는 것이지 지금은 성공했다고도 할 수 없다. 가서 퍼주기나 열심히 하고 오는 순간 끝장이다.
혐오,어쩐지... 대변인을 새끼들물속에있는데도 유가족 사시미 먹이고 대리기사 구타시킨뇬을 대병인 시키더라.... 역시 짱!!!!
혐오,4주기 같은 소리 하네천안함이나 가봐라 등신아
혐오,재앙이가 세월호 애들한테 고맙다고 했지?
혐오,문재앙 자기는 죄가 없는줄아나? 세월호를 박근혜가 침몰시켰냐? 침몰 안시켰지만 욕하는 이유가 사회지도층들이 그 역할에 부합못했기 때문인데 문재인이도 그당시 상당한 지도층 위치에 있었다. 그래도 자기는 책임이 없다는듯 행동하는게 가증스럽다
혐오,노무현 정권시절 망해가던 세월호 회사 살려준거 강간당이였음??? 우와 소름돋는다. 그럼 진짜 세월호 진상규명 가야겠네 ㄷㄷ 박근혜 탄핵시키고 세월호 때문에 당선된게 사실이였음??? ㄷㄷㄷ 진짜 본인 말데로 진상규명 꼭 가자 이거 보통 사건이 아니다 ㄷㄷㄷㄷ
혐오,이 시발몸아 투표철되니 또 지랄이네 ㅋㅋ 공군 추락사도는 한마디도 언급안하고 참석도 안하더니 몇년째 우려먹고 있네 사골 곰국이냐? 국가네 충성한 군인한테는 매정하고 단순 교통사고애는 개 지랄이네 아주 ㅅㅂ 이게 나라냐??
혐오,"안희정,정봉주,이윤택,민병두,박제동,김기식,박수현,탁현민,김기덕은 그저 젖물뺄 생각하는 색마! 박범계는 생맥 쳐먹고 카드대신 명함주는 무전취식하면서 적폐청산위원장! 박영선은 평창에서 롱페딩입고 비선수금지구역 포토존 무단침입! 김현은 세월호 유가족이랑 대리기사 폭행한뇬! 김태년은 평창,평양 올림픽도 구별못하는넘이 정책위원장! 박원숭이는 짱깨 미세먼지를 국내발생요인 많다며 150억 대중교통 퍼포먼스ㅋㅋ참 인물이 저리도없을까?하긴 문재인씨가 재앙덩어리인데 뭘바래?에라이 캬악~퉤 지지율만 삐걱거리면 언제나 꺼내먹는 사골국 세월호~안지겹냐?"
혐오,문재앙아 벌써 있었냐  노무현 문재앙 정권시절  망해가던 세월호 회사 살려준거 니들 아니냐.  죽은 아이들  두번 죽이지 말라. 그만 이용해 먹어라.
혐오,모든것이 쇼. 모든것이 선동질 모든것이 허위  재앙....
혐오,저거편 새끼가 지금 법적문제가 대두되니까 세월호 팔이로 물타기 시도하고 자빠졌네..! ㅋㅋㅋ~~~
혐오,문재앙 찍은 호구들 접시물에 코박아라 ㅋㅋㅋ 특히 취준생 자영업자들 ㅋㅋㅋ 자기무덤 판거다
혐오,"이색기는. 표 나오는것은 귀신같이 끝까지 울궈먹네...대다나다.  국민 경제를 그렇케 집요하게 달려들어서. 키워보그레이.  하기야 현대차 노조위원장 그사람도 단지 하면서까지. 밥그릇. 위해서 싸우는데,  너두 표 위해 목숨 걸어야징 ㅋ"
혐오,문재인 시발 너마. 많이 묵었다 아이가. 고마해라...
혐오,"김어준이 세월호 고의 침몰이라 했다던데?  그것도 규명해봐라어떻게하면 고의로 침몰 시킬수 있는지? 이런 개,새?끼보다 못한 새끼들이  공중파 방송에 나와서 개소리 해대는게  이게 나라야?"
혐오,재앙아 세월호앞에 큰절해라 널 대통령으로 만드러줬잖니?
혐오,문재앙 지지발판 세월호
혐오,노무현 자살이랑 세월호사고는 진짜 문재인인생에 천재일우였다 시체 파먹고사는새끼같으니... 업적하나없이 남의 시체로 국회의원 대통령까지 한 인간
혐오,공작하는애들와서열심히비추박았네 ㅋㅋㅋㅋㅋㅋ 문재앙은이제 슬슬딸리지 좌음에서도 팽당하는게현실이란다 문슬람들아
혐오,세월호 진실규명 ?  얘들은 민주당없어질때까지 한다에 내봉알 두쪽중에 한개건다
혐오,나라를 지키다 순직하신 장병들은 외국인가요?개죄인
혐오,뭔진실 박근혜가 침몰시켰다고 지랄 떨건가..?
혐오,임기내내 이걸로 우려먹겠다는 문재앙~~~곰탕집이나 차려라 아님 정신을 차리던지!
혐오,시끄럽고 천안함 유족에게 사과해 새끼야
혐오,FUCK !문제인
혐오,세월호의 진실은 문죄인이가 민정수석때 유병언을 풀어준것이 발단이지~
혐오,고맙다고 하다가 댓글조작 걸렸네 ㅡㅡ쓰레기 방비워라
혐오,이게 대통령이란 새끼가 할소리냐? 아직도 민주당 국회의원이 아닌지?? 북한한테 주적이란 표현은 대통령이라면서 할수없다해놓고 천안함 진상규명은 계속할거라고?? 이거 완전 빨갱이 새끼 아니야??
혐오,일개의 하찮은 국민인 나는 세월호참사 당일 아이들이 물속에서 수장되는 것을 보면서 너무마음이 아파서 식사는 커넝 물한모금도 먹지 못했다.내 지인들도 대부분 식사를 거의 하지 못했다고 하더라.오늘 인터넷검색 하다가 어처구니없는 뉴스를 보았다..세월호참사 당일 위대하신 서민대통령 문재인님은 고급한정식과 고급일식을 쳐 드시고 추미애 당대표님는 고급고기집에서 고기를 쳐 드시고 위원장 박영선님은 고급한정식을 쳐 드시고 박원순시장님 일행은 무려 식비만 90만원 정도 처드셨다는 뉴스를보았다.이 뉴스가 사실이라면 이런분들이 도대체 사람새끼들인가?
혐오,목숨걸고 우리나라 남한으로 넘어오는 탈출과정에서 북한병사가 총상으로 심하게다쳐 수술을하였는데 북한병사가 먹었던 음식물이 옥수수만 잔뜩 먹은것과 몸속에 기생충이 득실득실 있었다고 북한병사가 저정도인데 핍박과 고통으로 나날이 굶주려가는 북한주민들과 똑같이 우리도 기생충에 걸려서 빈곤하게 살아야겠냐 이게너희가 말하는 가식적인 평화통일쇼냐 이상한 희열감을지닌 문구라쟁이가 말하는 통일은 무엇이길래 새빨간 거짓말로 진정성없는 위선자들의 평화통일 아닌가!임진왜란때 무능한 선조가 백성을 버리고 한양수도를 버리고 도망가는 업보의전철을 다시 밟는거냐
