label,text
혐오,"아 민주당 침몰하는 소리가 들리네 ~ 점점 말도 안되는 소리로 질질 짜는구나 ㅋㅋㅋ 그 좁은 도로에 200만명이라고 말한게 민주당 아니였나? 니들이먼저 말도 안되는 숫자로 사실인양 얘기하고, 뒤에서 지지하고 있지 않나? 그래놓고 광화문은 동원된거다 ㅋㅋ 서초동도 동원된거지 ㅋㅋ 몰래 몰래 니네들이 도와줬는지 어찌 알고, 이미 점조직 처럼 퍼져있는 민주당 빨갱이 세력들이 지령받아서 서초동으로 간거 아닌가? ㅋㅋ 그런데 5만명을 200만명이라고 가짜뉴스 내보내고 이제와서 광화문에 사람들이 몰리니 아스팔트 정치 운운 ㅋ 민주당도 다되가네"
혐오,아우 쓰레기들 자유민주주의라는 말 자체를 욕보인 무리들이 뭔 쇼를 한다고? 껀 수 하나 잡았다고 모든 일 내팽게치고 올이하는 건가? 후... 그 다음에 어떻게 할라구? 그다음은 트럼프 처럼 골로 가는 거지.. 쓰레기 ㅈ ㅎ  ㄷ 무리들..
혐오,여전히 현실도피하는거 봐라.. 본인들의 입맛 안맞으니까 무조건 보수세력.. 그래..끝까지 자위질해라. 민좆당은 이제 끝난거야. 상황파악도 안하고 아니 안하고 싶겠지.. 앞으로도 계속 선전선동하고 민심도 무시해라~
혐오,많다면많고 적다면 적은  세월을 살았지만국가대통령이나  정치인ㆍ경찰ㆍ군인ㆍ법관들로  인해 불안하고 신경성위염이  생긴건 처음이다ㆍ분명  까도까도 날마다 기절할 일을 한달ㆍ두달 내내일으켜도 본인은 검찰개혁의 사명을 위해 끝까지하루하루 순교자의 삶을  살고있다고 한다ㆍ 1번 법안이중국인 마구마구들어와 군인ㆍ정치ㆍ지방행정관등등 할수있도록 문열어주는 외국인출입법통과이다ㆍ 중공이 옛조상들  공녀로 끌려가 공민왕때 고국이라고 돌아오니환향녀가 욕이되어 몸을 더럽혔다고 화냥년 욕이되어 지금까지 내려온다ㆍ 저것들이  총칼아닌 방법으로
혐오,민주당 지들이 하는 짓들 보수에 다 뒤집어씌우면서 국민 분열하는 소리나해대고. 지들은 국가를 위해 모이고 보수는 나라 분열하고 선동짓하는거냐 ㅋㅋ 아 진짜 보자보자하니간 국회의원이라는 것들이 편가르면서 세대분열조장 국민들 편가르고 쓰레기들이네. 진짜. 저 사람들은 국민의 목소리가 아니고 저사람들 니들 말대로 5만원씩 준다면 저 많은돈 누구돈으로 주는거냐 ㅋㅋ 노친네들이 무슨수로 돈받고 댓글 조작질하고 있냐 ㅋㅋ
혐오,쩝쩝이 꼬봉들아 어여갈아타라 그러다 같이들어간다
혐오,문딩 서초동  집회는 무겁게    광화문은  정치집회  파란대문집  입들 납득않되네  이바쁜 나도 공장 문닫고 사비로 광화문 갔다  ㅅ ㅂ 여긴 부산이다  우리 자영업자들 뿔났다  다음번엔 버스대절로 왕창 간다
혐오,지들 불리하면 국민들까지 적으로 돌려버리는 빨갱이들 클라스
혐오,"저기 나온 바퀴벌레같은 것들이 어디서 나왔다 봤더니... 교회에서, 시골 할아버지, 할머니들 .... 이구만. 캬캬캬캬캬 그럼 그렇지 쓰레기 자한당에서 하는짓이 다 그렇지. 캬캬캬캬캬 케같은 쓰레기 집단."
혐오,울가족  자발전 참여 뭔 개소리이야 . 누가 선동질 했다고. 내년 선거때 봅시다. 비록 일개 국민들이지만 나의 분노  표로 보여줄께.   조국일가에  실망을 넘어서 감싸고 도는 문정권에 국민은 실망 했다. 표 대결로 가자
