label,text
혐오,재앙이군
혐오,지지율에 목을멘  대통령 글고 민좃당
혐오,조국(범죄자) 수호?  ㅋㅋㅋ  진보는 깨끗하다며? 내로남불 조로남불  에라이 ㅅㅅㄲ들아
혐오,좌좀들 좌표찍고 댓글 조작하면서 부들거리네 ㅋㅋㅋㅋ
혐오,"조국 머리조아 국감 위증죄 피하고 서울대 복귀하고 개돼지 대깨문들 있고 판사들은 우리법연구,민변,등 좌파애들이 잡고있지 증거가 넘처도 알아서 희안한 말만들어서 무죄때릴애들있으니 참 속편한 사람이닷"
혐오,좌빨을 궤멸 시키는 처방은...보수권  통합이 답이다...보수가 분열되면...사회는 어지럽다. 이유는..기식 간첩 때문이다.
혐오,주진우 개.세이야 뭐 경심이 뇌종양 때문에 그만둔다며.. 좌빨 성향들보면 어쩜 빨갱이 보다 더한 선동을 주도하고 있어요.
혐오,좃국이 팽당한거네. 그낭 불어라. 너 혼자 죽을수 없잖아.
혐오,어휴 좌좀들 거품무는거보니 맞구만
혐오,추하다 문재앙ㅋㅋ
혐오,뭉가도 아니고 황교안도 아니다 영웅이 없다. 파이팅 하자 우파시민들아..
혐오,문재앙은 이렇게 말아먹어도 빨아주는 대깨문들이 있다니 대단한새기같다 ㅋㅋ
혐오,쩝쩝이와 따블당은 반드시 심판 받아야한다  왜  빨갱이라고 글쓰면 지워버리고 정지주는가? 내가무슨 죄인인가?  영어로 꺼뮤니스트쓰면 그냥두고이게말이됩니까? 민주당맞아요?  하는짓은 커뮤니즘이면서  각오해라 떠블당 총선서 아웃될꺼다 좃국수호라고 떠들더니 가시나 국개들 특히 최민흰가 뻐드렁니 서초서좃나떠들더니 우짜냐  쩝쩝이가 짤러서
혐오,문베충 벌레들 대가리를 야구배트로 홈런치고 싶네요
혐오,대깨문 자가 테스트 : 1.조국 문재인 욕하는 사람은 일베 토착왜구라 생각한다 2. 조국이 어떤짓을 저질렀건 이명박근혜보다 나을거라 믿으며 덮어놓고 지지한다 3. 조국의 인권이 내 인권이라 생각한다 4. 문재인을 지지하지않는 사람은 모두 자한당 지지자라 생각한다. 이중에 하나 이상 해당될시 삐빅 당신은 대깨문입니다
혐오,청와대에서 뭉가와 싸우고 바로 사퇴했다는 소문이 있더라 ㅋㅋㅋㅋ 가지가지 하네
혐오,하는짓 딱 빨갱이 수준
혐오,자료 출처 얻은 사람 이름 공개하면 또 물어뜯어 죽이려고?ㅋㅋ 문슬람 빨갱이들아 니들 수법 모를 줄 아냐?ㅋㅋ 비리투성이 좃국 하나라도 까기만 하면 다 물어뜯는 게 니들 빨갱이 주특기자너 ㅋㅋㅋ 금태섭 의원이 틀린 말 한 것도 없는데 왜 죽이려고 하냐?
혐오,더듬어 만진당이 신내림 받았네..택일까지 해주고ㅋ
혐오,문죄인 왈 죄국아 더불어우리당 지지율 봤지?의원들 난리고 총선지면 그동안 우리 뒤로 빼돌린 돈 다 드러나.그래서 공수처 무슨수를 써서라도 할테니 자진 사퇴처럼 하자? 정경심 너부인 이유인듯 기사화 시켜놓을께.공수처 통과시키면 조국 넌 수사 안받아. 라고~
혐오,달창들 잠 안오나 이 야밤에 킹크렙 가동 하듯 댓글 마이 다네 갱수가 다녀 갔나
혐오,조국이는 절대 팽당한게 아닙니다 분명 저것들끼리 약속에의한 계약일겁니다 지금 여당 움직임보세요 공수처에 올인하고 있습니다 분명 재앙이가 조국이하고 계악이 있었을겁니다 공수처통과되서 당장 담달부터 수사권주면 당연 조국사건 지들이 무마할거고 윤총장도 칠겁니다 그러면 누가 문재앙 탄핵할수 있을까요 자한당 지금하는꼴 보면 탄핵안 발휘도 못하는데 믿지도 못하고 저러다 다 공수처에 모가지 다 날아갑니다 그럼 누가 제일 웃을까요 바로 문재앙이하고 조국이 입니다 공수처 막아야합니다 조국이는 여론몰이용 미끼에 불과합니다 다시 뭉쳐야 합니다
혐오,ㅋㅋㅋㅋㅋㅋ 문재앙식 인사 ㅋㅋㅋㅋ
혐오,문빠특: 본인들이 미는 정책이 왜 필요한지 설명을 못함 왜냐고? 모르거든 ㅋㅋ일단 그냥 지네 지역경제 밀어줄거라고 믿고 머리비우고 일단 지지하고 봄 ㅋㅋㅋ 그러고는 방송사에서 인터뷰하면 본인들도 이유를 몰라거 그냥 검찰개혁이 필요한거에요 이말만 무한 반복
혐오,소크라테스가 말한 민주주의 폐해다. 민주주의로 히틀러 뽑힌것처럼 문재앙이 뽑혔을뿐.
혐오,문빠들은 생각은 하고 사나...? 니네가 조국을 지지하는 이유가 뭐야 그래서??ㅋㅋㅋㅋ진심으로 궁금한데 누구 하나만 점 말해봐 ㅋㅋㅋㅋㅋ그냥 개혁이 필요하다 타령 좀 그만하고 '이유'를 말하라고 '주장'말고....이새기들은 다 어디서 중학교 다니다 중퇴했나 뭔 소리하는건지 이해가 안가서 비판도 못하겠다 진심
혐오,문베충들 지령받고 바쁘네 ㅋㅋㅋㅋ
혐오,대깨문들 아직도 ㅂㄷㅂㄷ거리고 있네 ㅋ 부들거리지만 말고 반성을 해라 반성을~ 양심없는 것들 같으니 범죄자 수호하고 사랑한다며 세상을 어지럽히고 패악질을 부리면서 부끄러운 줄을 모르네... 쯧쯧
혐오,한겨레 = 종북달창신문
혐오,대깨문 카페에서 또 단체 출동. 이젠 너무 티가 남... 너희들 놀이터가서 자화자찬 문죄앙 조국 사진 올려대며 감탄하며 노시지 왜 여기저기 몰려다니며 엄한 짓이나 하는지 쯧쯧
혐오,"문죄인이 국민에게 거짓말하고 사기구라치는거 처벌 받아야 하는데, 그 처벌은 적와대서 방빼는거다."
혐오,악마쥐 순실각하 보다 악랄한 문재앙 🌶🌶🌶🌶
혐오,여세를 몰아 문재앙까지 몰아내자.
혐오,햐 진짜 이게 나라다 라고 할라했는데 쩝쩝이는 왜 사퇴 안함?
혐오,문재앙 너도 곧 탄핵이야 치매정신병자새갸
혐오,빨갱조국 끌어내렸으니 문죄인 하야 가즈아!
혐오,국감하루전에 빠지는 센스  대단허이 조로남불
혐오,왜 검찰개혁이 공수처설치로 이어지냐 ㅋㅋ 참네 어이가 없다 좌빨들 역겨운게 정작 검찰개혁 공수처설치 조국조사는 다 별건인데 다 하나로 퉁쳐서 물타기 존나 쳐한다는점이지
혐오,"진보, 좌파들의 민낯을 끝까지 확인해 주네 ㅡㅡ다가오는 총선에 반드시 투표하여 정권을 바꾸자ㅡㅡ200석이상 보수 몰아 주기해서 다시는 이땅에 빨갱이들이 발 못 붙이게  하자"
혐오,민좃당 내년총선 좆댓다..  지지세력까지 돌아섰으니....
혐오,여권 핵심인사들이 조선일보 기자들에게 이런 고급 정보를 주냐. 앞으로 대깨문들은 조선일보를 욕하지 말던지 여권 핵심인사들을 욕하던지 해라
혐오,민좃당^^ 너희는 내년에 끝이야... 즐겨두라고 파티를~~!! 다 돌아섰거등~ 니들 지지하는 지능 낮은 애들만 니들 지지해? 알아..?? 얼간이들아~!! 메롱^^ㅗ
혐오,"좃선일보 보는 개들이 아직 있네 1950년 6월 27일 조선일보 이승만 한강다리 끊고 도망가며 언론에 지시한 ""태세 완비 국군 일부 해주 돌입 적 사살 180명. 전차 등 격파 58대"" 보도.. 무고한 시민 그거믿고 무참히 사망 그걸 그대로 보도한 것이 더 OOO이지.. 1950년 6월28일자 조선일보 ""인민군 서울입성 김일성 장군만세""가 1면ㅋㅋ  극우 잡것들이 제일 싫어하는 김일성 빨갱이를 얼마나 정성스럽게 빨아대던지 ㅎㅎ 진정한 빨갱이는 좃선이지... 일본이 쳐들어오면 일본편 북한이 쳐들어오면 북한편.. 중국이 오면??"
혐오,조국아~ 억울하지? 팽당하고 그냥 갈 수 있겠니  문재앙 큰 걸로 하나  까고 가자. 엿은 먹여야지~
혐오,역겨운문재앙 꼬리자르고튀기 ㅋㅋㅋㅋㅋㅋㅋㅋ
혐오,문재앙씨~~~~대단혀~~~누가 시킨거야????스스로는 판단 못 하잖여??
혐오,역시 빨갱이~~~색~~~~히들 가차없이 버려버리네~ㅋㅋㅋㅋㅋㅋㅋ
혐오,문재앙ㅋ
혐오,좌빨들 여기와서 ㅂㄷㅂㄷ 거리는거 재밌네ㅋㅋ 예전이랑 다르게 생각대로 안흘러가니까 화나지?ㅋㅋ
혐오,조뚜 아닌게 나되긴ㅎ 죄인을 당장 하옥하라!ㅎ모 덕택에 광화문집회 두번이나 나가보고 집회가 재밋다는걸 알앗다는게 소득이라면 속득ㅎ 앞으로 광화문 대규모집회하면 나갈거임 재밌음ㅎ 외쳐보자  재앙이는 당장 물러나라 물러나라!!조국이 비호한 민주당은 끄져라 끄저라!!ㅎ 재미따ㅎ 긍대 맘에 안차네 댓글찌그러기 정도론ㅎ 광화문 대규모집회하자 놀아보자규^.~
혐오,사회주의 빨갱시키 문죄인과 야당넘들도 모조리 끌어내고 다시 정상적으로 자유대한민국을 확고히해야한다
혐오,달창들 조빠들 풀발햇나부네ㅋㅋ 열받냐 응?? 개열받지??ㅋㅋ 신나게빨아대던 넘이위증죄로 빵갈까바 쫄려서 사퇴나하니까 죽것지아주? 소설을쓴다고? 니네가 자기위안 쳐 하면서 나자빠져있는거겟지 좌좀 ㅆ ㅅ ㄲ ㄷ
혐오,가짜뉴스 진원지 문재앙 탄핵해라 국민이 명령한다
혐오,무조건 조중동이라고 까는 달창들 특) 알릴레오같은건 철썩같이 믿고 한걸레 경향 오마이 봄
혐오,"달창들 노리둥절 ㅋㅋㅋㅋㅋㅋㅋ ""문재앙 7HΛH77l"" 해봐 ㅋㅋㅋㅋㅋㅋㅋ"
혐오,좌빨홍어틀딱대깨문 ㅈㄴ 많네 ㅋㅋ
혐오,대깨문들 특징- 조중동 욕하면서 제일 많이 몰려옴 조회수올려주고 댓글많이달아서 결국에 조중동에 이익되는일해줌ㅋㅋㅋㅋ
혐오,합리적의심으로 상당히 신빙성있는 얘기임.1ㅇ재앙이 외 간첩 빨개이 색.끼들은 지들 안위와 개정으니 안위만 걱정하니께.  조선일보  끝까지 물고 늘어져서 파내라.
혐오,국민들이 이제 청와대 문빨갱이이 한테 세개의 하야 날짜를 점지해 명해야할 시점이다
혐오,"병SIN들 그렇게 물고 빨며 옹호할 때는 언제고 지들 지지율 떨어지니까 이제와서 팽시켜버리네~ ㅈㄱ 너도 참 불쌍하다. 그동안 이런 놈들한테 놀아나다가 버려지는구나... 그리고 민좆당아, 너희들은 내가 볼 때 적어도 이번만큼은 회복불가로 보이니 다음 기회를 노려라~ 욕을하고 싶지만 잡혀갈까 두려워서 그만하련다..."
혐오,그럼 그렇지. OOO가 스스로 물러날 리가 없지.근데 뭐 좃국이 의사였다고? 청와대 지들이 물러나라고 한 거 들통날 줄 몰랐나?
혐오,택일하라 ㅋㅋㅋ좌빨들 대가리 깨지는 소리 ㅋㅋㅋ
혐오,저기요 달창 및 대깨문님들 왜이렇게 화났어요? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 슨상님 계실적엔 이런일 없어서 그런가?ㅋㅋㅋㅋㅋㅋㅋ조국 손절 꿀잼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ앜ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
혐오,역시 재앙이의 청와대답다
혐오,달창들 봤냐? 진짜 민심을? 어디서 서초동 집회가 민심이라고 씨부리냐!
혐오,달창/ 대깨문 콜라보로  목놓아 꺼이꺼이 우는중ㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅇ
혐오,여기서 조선일보 욕하는 사람 = 대깨문. 불변의 공식. 친문 핵심 인물이 말했다고하는데도 가짜뉴스 타령ㅋㅋㅋ 니네 청와대 한걸레 김어준 유시민이 가짜뉴스 근원지인건 절대모람
혐오,좟뽤 종북들이 대갈이 좀 있다면 요즘 명동 종로 시청 광화문 광장에 엄청난 해외관광객들 이걸 그냥 보내냐?주말마다 홍대같이 인위적으로 꾸미는거 말고 곳곳에 있는 넖적한 사거리 모퉁이공간에 버스킹자리 좀 만들어서 아마츄어 애들 공연하게 해 주고 가끔 한류로 유명한가수들 백지영이문세김건모등등 공연하게 해줘봐라 월별계획표를 짜서 자선공연하라 해도 할려고 하는 가수들 투성이일꺼다 이게다 해외관광객들 더많이 유인하는효과인데 대깨문 문달창 폭도 종북친중반미반자본주의빨갱이들이 대갈들이 워낙 꼴통들이라 이런 자본주의적 아이디어 자체가 없으니ㅉㅉ
혐오,내용 안보고 메신저 공격하는 전형적인 공산당놈들의 수법이죠 ㅋㅋ 달창들 스스로 정체성 드러내네. 조국은 시작이다 문재인과 민주당 박살낼 때까지 끝이 아니다
혐오,"아침에 조선일보를 읽고 저녁에는 tv조선 뉴스9으로 하루를  마무리하는 나로써는 조선일보를 저주하는 종북좌파, 전라도 빨갱이들의 미개한 사상이 정말 이해가 안된다"
혐오,"와~ 문빠들 우르르 몰려와 조선일보에서 가짜뉴스라고 난리치네... 문통이 언론 성찰하라고 한마디 하니 몰려와 힘 실으냐??? 국민들 열받는다. 공중파 도둑맞고 유투브 티비 보고 제대로 보도하는 건 조중동밖에 없으니... 세상을 온통 좌파에게 도둑맞았다. 국민의 세금으로 운영되는 kbs,교통방송,... 다 관제어용보도 가짜뉴스 생성공장되서 국민들 눈가리고 여론조작질하니... 독재시절을 살았어도 이런 언론장악은 없었다."
혐오,여기 대깨문과 달창들 모이라는 지령 떨어졌구나...애쓴다. 이제 그만해라. 네들이 대가리부터  발끝까지 빨아주던 조국이란 위선자가 짤린 것이 아쉬운 건 이해가 된다만 그래도 이건 상도덕에 어긋난다. 네들은 한걸레와 갱향에서 거품물고발악해야지...안그러냐??
혐오,유은혜때처럼 유야무야 넘어갈라그랬겠지 이 벌레같은 죄앙이새기
혐오,"이 땅에서 없어져야할 더열우잔당,문재인 패거리 .이것이 재앙이 꿈꾸던 나라이냐!"
혐오,토착빨갱이들 기사댓글에 또 우르르 몰려오네
혐오,빨갱이 문재인이 조국을 손절했다. 다음은 국민이 빨갱이 문재인을 손절한다
혐오,좌빨들은 한걸레는 믿고 조선은 욕하냐?? 벌레들아~~
혐오,민좃당이랑 재앙이놈 또 구라친거냐?ㅋㅋㅋㅋ
혐오,조국을 예수랑 비교하는 미개한 절라도민 댓글보고 기가차서 한마디 합니다. 이러니 절라도 조국지지90프로구나 싶어서 기가찹니다. 암튼 저로서는 조국덕분에 문재앙 끌어낼 트리거를 찾은거같아 어떤의미로는 조국이 고맙네요.
혐오,전라도향우회가 무서운 놈들이다 비전라도 빨갱이 내세워 또 대통령 세울거다!!!림종석이가 전라도 향우회~~
혐오,민주당이 살기위해서 쓰레기 버리듯 버렸어 .. 재앙아 그렇게고 정권잡고 살고싶냐
혐오,문죄인이 자기 살려고 조국을 버렸구만...
혐오,결론은 조국이도 대깨문한테 이용만 당하고 탈탈털리는군 ㅋㅋㅋ 역시 대깨문
혐오,지들이 안믿고 모르고 싶던게 사실로 드러나도 가짜뉴스 좃선일보 폐간 사실무근 ㅇㅈㄹ하는 달창 클라스~ 맨날 사실만 전하는 한걸레 기사보든지 다음으로 꺼지길 왜 수준높은조선 일보와서 ㅈㄹ들인지 달창수준 맞게 신문기사 찾아봐
혐오,지지율 신경 안쓴다면서 온갖 쿨한척다하더니 대깨문제외한 민심 심상치않으니까 찌질하네 역시 국민의 힘은 목소리와 투표밖에없다 내로남불하지말라고 뽑아줬더니 집권여당되고 오만하고 거만해진 더민당 4월총선에서 심판한다
혐오,지가 위증죄 처할 위기에 놓이니까 이제서야 발 빼는군. 조꾸라지답네. 그러면서도 지가 불쏘시개랜다. 똥묻은 쓰레기 주제에 무슨 불쏘시개?  그리고 조국 지지하는 달창들아!  니네 인생도 진짜 불쌍타. 니들은 평생을 조국같은 위선자한테 놀아날 생이야. 니들은 자유민주주의 누릴 가치도 없는 인간들이다. 노예들아~
혐오,문죄인도 내려와야지^^
혐오,문재앙도.... 좀 사퇴해라... 이게 뭐냐.... 뭐든 병진만드는것도 능력이다.
혐오,부들부들 ~~전라도홍어쓰레기들 이기사에 집중사격하고 앉아있네ㅎ웃긴홍어맘충대깨문빠들ㅋ부들거리는게 열나웃겨홍어들 비공눌러 얼마나 왔나보자~200만개정도눌러봐~
