label,text
혐오,재앙이군
혐오,인간쓰레기들 개조선 그만 살고 다 뒤져라.
혐오,민주주의가 장난도 아니고 무슨 전라도 노조애들 가슴이 갑자기 뜨거워져서 촛불들고 단체 광신도집회하면 지켜지는 뭐 그런거라고 생각하냐 검찰개혁으로 적폐를 청산하면 국민 누가 반대하냐 삼권분립 파괴해가면서까지 집권여당 아니 문재인 행정부에 힘을 모조리 집중시키는 개 ㅈ같은 공수처 설치안보고 반발하는거지 유신독재보다 더하지 포장 잘하면 좋아보이거든 이게 민주주의냐?
혐오,아무리 좌파 맘충 노조 카페에서 댓글알바를 풀어도 요즘 20대들이 쌍팔년도 전라개돼지들인줄아나  지잡충들이 아니고서야 좌파가 제정신 아니라는건 누구나다 인정하는 사실인데 못배워처먹고 노력하지 않았으면 열심히 구르기나하지 맨날 불만에 쌓여서 사회탓하는 3040대 반미 운동권 새끼들이 말은 제일많아 이제 사회초년생인데 세금 쳐내가며 생산성 ㅈ도없는 시민단체나 쳐만드는 이새기들 똥 받아내야 되는건지? ㅋㅋ 자한당이고 바미당이고 정의당이고 하여튼 더불당세력 반대로만 간다 기생충같은 좌파새기들아
혐오,적당히해라 좃선아. 자한당이 집권한들 니네가 얻을건 없다.
혐오,지지율에 목을멘  대통령 글고 민좃당
혐오,조국(범죄자) 수호?  ㅋㅋㅋ  진보는 깨끗하다며? 내로남불 조로남불  에라이 ㅅㅅㄲ들아
혐오,조선일보  이쓰레기 군사 정권 앞재비 꼭 감옥에 가야지 조선일보 쓰레기 신문 붙태워 소각 해야지
혐오,ㅋㅋ 지지율은 확실히 영향 있지 앞으로가 중요하다 공수처 설치되면 입법제외 나머지 두 권력을 더불씹당이 갖게되고 딱 중국화 되는거다
혐오,좌좀들 좌표찍고 댓글 조작하면서 부들거리네 ㅋㅋㅋㅋ
혐오,"조국 머리조아 국감 위증죄 피하고 서울대 복귀하고 개돼지 대깨문들 있고 판사들은 우리법연구,민변,등 좌파애들이 잡고있지 증거가 넘처도 알아서 희안한 말만들어서 무죄때릴애들있으니 참 속편한 사람이닷"
혐오,소설전문 조선일보 .. 폐간이 답이다 틀딱들 또 비공 처 누르겠지
혐오,이제 아주 소설을 쓰네좃냐?
혐오,좌빨을 궤멸 시키는 처방은...보수권  통합이 답이다...보수가 분열되면...사회는 어지럽다. 이유는..기식 간첩 때문이다.
혐오,역시 좃선 기발놈!
혐오,주진우 개.세이야 뭐 경심이 뇌종양 때문에 그만둔다며.. 좌빨 성향들보면 어쩜 빨갱이 보다 더한 선동을 주도하고 있어요.
혐오,좃국이 팽당한거네. 그낭 불어라. 너 혼자 죽을수 없잖아.
혐오,어휴 좌좀들 거품무는거보니 맞구만
혐오,좃선 세무조사 안하나!!!
혐오,역쉬ㅋㅋ 이젠 제목만 봐도  좃중동인거 안다니까ㅋㅋㅋㅋ
혐오,추하다 문재앙ㅋㅋ
혐오,"저것도 신문인가? 정말 유치하다, 국민들 수준에 맞는 글을 적어라~  쓰레기 조선일보에 국민들 자존심 상한다."
혐오,청와대에서 가짜뉴스라고 한 기사인데 아직도 안내렸냐? 패륜좃선아
혐오,어쩌라고 좃썬일보야 ㅗ
혐오,쥐새끼처럼 도망갔군.
혐오,염병하네~ㅋ
혐오,"대한민국에서 얍삽하고 비열함의 최고는,,조국이새끼가 당분간  최고로  권좌를 지키겠다....주디만 처 열면 구라인걸 더불당 종자들도  학을 띤거아닌가"
혐오,조국이같은 인간이 서울대 교수라니...너무도 편향적이고 머리속에는 온통쓰레기만 들어있는 인간이 예전엔 몰라서 속았지만 ...조국이는 교수자격 앖다 부끄런줄 알고 그만 찌그러 지거라.
혐오,뭉가도 아니고 황교안도 아니다 영웅이 없다. 파이팅 하자 우파시민들아..
혐오,좃쌘아 사퇴했자나 그만 뒤에서까라 무슨 스토커도아니고 아가리그만털어라 ㅉㅉ
혐오,좃선일보의 악의적인 제목 너흰 정말 일본놈의 피가 맞아
혐오,문재앙은 이렇게 말아먹어도 빨아주는 대깨문들이 있다니 대단한새기같다 ㅋㅋ
혐오,민주당 망했음ㅋㅋㅋㅋ조국때매 중도층 떨어져 나가고 보수는 대결집에다 심지어 내부분열 조짐까지 보임ㅋㅋㅋ노무현정부 시즌2 시작하냐 나라경제 십수년전으로 롤백시키더니 ㄹㅇ정부도 십수년전 수준이네
혐오,쩝쩝이와 따블당은 반드시 심판 받아야한다  왜  빨갱이라고 글쓰면 지워버리고 정지주는가? 내가무슨 죄인인가?  영어로 꺼뮤니스트쓰면 그냥두고이게말이됩니까? 민주당맞아요?  하는짓은 커뮤니즘이면서  각오해라 떠블당 총선서 아웃될꺼다 좃국수호라고 떠들더니 가시나 국개들 특히 최민흰가 뻐드렁니 서초서좃나떠들더니 우짜냐  쩝쩝이가 짤러서
혐오,문베충 벌레들 대가리를 야구배트로 홈런치고 싶네요
혐오,대깨문 자가 테스트 : 1.조국 문재인 욕하는 사람은 일베 토착왜구라 생각한다 2. 조국이 어떤짓을 저질렀건 이명박근혜보다 나을거라 믿으며 덮어놓고 지지한다 3. 조국의 인권이 내 인권이라 생각한다 4. 문재인을 지지하지않는 사람은 모두 자한당 지지자라 생각한다. 이중에 하나 이상 해당될시 삐빅 당신은 대깨문입니다
혐오,좃선은 소설전문찌라시. 얼릉 세무조사나 쳐받자.
혐오,좃선일보 이제 고마해라. 그동안 조국 말고 니들이 보도한게 뭐있냐.. 니들은 언론이 아니다. 친일 기레기들..
혐오,진짜 뉴스만 작성하는 좆선일보는 각성하라!! 가짜뉴스 만들어서 유포하여 민주당과 조국을 수호하라!! 검찰 개혁은 우리의 사명이요 목적이요 진리다. 공수처 만들어서 독재국가 빨리 수립하라!
혐오,아니 좃선일보는 어찌 이리도 가짜 뉴스만을 양상해 내는 언론이 되었을까.. 아니면 말고 식의 기사에 언젠가 철퇴가 반드시 가해지리라 본다!!!
혐오,청와대에서 뭉가와 싸우고 바로 사퇴했다는 소문이 있더라 ㅋㅋㅋㅋ 가지가지 하네
혐오,하는짓 딱 빨갱이 수준
혐오,대단패 위증하면 처벌받고 위증안하자니 좆대니깐 하루전에 사퇴 ㅋㅋ 사퇴하고 바로 30분만에 서울대교수 복직 ㅋㅋ 강의는 봄까지없고 매달 900만원씩받고...자기이익되는건 쓸개까지 쪽쪽빨아먹는구나
