label,text
혐오,스스로 움직이는사람들이 2~300만명이 안된다는게 문제인거지...각자의견대로 움직이는건 당연함절대 동원하면안됨이래나저래나 세금내는건 똑같고정치판 밥그릇 싸움하는것도 여전하고각자 본인 생각대로 말하고 행동하면됨같은편 눈치보면서 행동하면 자신의 생각도 중심 잃게됨답답함에 문장도 맞지않는것같고  그냥 주저리주저리  ...
혐오,조국과 문제인이 뭘 잘못했는데?? 이해할 수 없음 언론이 이렇게 만들어 놨다 어쩔겨??
혐오,문재앙은 조국과 함께 깜  빵 으로 보내야 한다
혐오,먼 이런정권이 잏을수가 있지  티비나오는 문제인 면상도보기싫어 틀어버릴 지경이다 나라일 잘하라고 한표던졌더니  국민들을 광화문으로 냉솔고있는  나쁜대통
혐오,ㅈㄱ ㅁㅈㅇ은 대역죄인이다 정의를 수호해야할자들이 나라를 분열시키고 경제안보를 파탄나게하며 다른 경제성장에힘써야할에너지를 전부 제식구감싸기에 나라인력 시간 재산을 모두 탕신하고있다그만 제발 좀 물러가라아니면 훗날 죗값 열배 천배로갚아라
혐오,아이고 문가놈아 니가 연금올리주고 치매치료해주니 영감들이 공짜 지하철탸ㅡ와서 니 뺨 때리잖아. 늙땡이들 버리고 청년들 지원해라
혐오,동원?? 개풀 뜯어먹는 소리 하지마라ㅉㅉ당원들이 온다고 그게 동원이니??당원들은 원래 정치에 관심있는 사람들이라서 일반시민들 보다 더 적극적이다 나라에 일생기면 더 열심히 달려올 사람들이지!동원같은 헛소리 쳐하지말고 인파 속에 섞여 직접 느껴보시던가 거기에 니네들이 말하는 동원이나 알바생들이 어디 있냐! 하나같이 경제 외교 안보 말아먹는 문디의 실책에 화병나고 염증생긴 와중에 비리덩어리 조로남불 좃국으로 말미암아 열받아 나온 국민들이다!!
혐오,민노총 더불어 청와대 유모차부대  달창부대 년 넘 들 눈으로 볼때는 이렇게 많이 모이는게 상상이 안될꺼어 그러니 동원 했다고 하겠찌 나는 태국기도  내 돈으로 사가지고 참가했따 약 오르지
혐오,"호남과 영남 이 둘을 이렇게 만든 이들이 바로 박정희 전두환이다. 철통정권 지켜내려 만든 군사독재였다. 이 두사람 희대의 살인마 살육자들이 자행해온 역사를 지금도 계승하고 추앙하는 인간말종의 자한당 수뇌부와 자한당 지지자들이 판을치고, 나라를 분열시키고 있다. 뒤를이어 이명박은 사대강으로 심각한 환경문제를 야기했고, 나랏돈 수조원을 빼돌렸어도 우매한 자한당 지지자들은 석방하라고 쌩 난리를 쳤었다. 이들이 해온 천인공로할 죄는 감싸고있다. 불리하면 좌빨, 공산당 등, 색갈론 조장하고 억지를 부리고있다."
혐오,이제는 조국퇴진이 아니라 원인을 제공한 문제인 탄핵으로 가야 한다 국민을 이겨먹는 정권에 말로 감방이다...
