label,text
혐오,"아 민주당 침몰하는 소리가 들리네 ~ 점점 말도 안되는 소리로 질질 짜는구나 ㅋㅋㅋ 그 좁은 도로에 200만명이라고 말한게 민주당 아니였나? 니들이먼저 말도 안되는 숫자로 사실인양 얘기하고, 뒤에서 지지하고 있지 않나? 그래놓고 광화문은 동원된거다 ㅋㅋ 서초동도 동원된거지 ㅋㅋ 몰래 몰래 니네들이 도와줬는지 어찌 알고, 이미 점조직 처럼 퍼져있는 민주당 빨갱이 세력들이 지령받아서 서초동으로 간거 아닌가? ㅋㅋ 그런데 5만명을 200만명이라고 가짜뉴스 내보내고 이제와서 광화문에 사람들이 몰리니 아스팔트 정치 운운 ㅋ 민주당도 다되가네"
혐오,여전히 현실도피하는거 봐라.. 본인들의 입맛 안맞으니까 무조건 보수세력.. 그래..끝까지 자위질해라. 민좆당은 이제 끝난거야. 상황파악도 안하고 아니 안하고 싶겠지.. 앞으로도 계속 선전선동하고 민심도 무시해라~
혐오,쩝쩝이 꼬봉들아 어여갈아타라 그러다 같이들어간다
혐오,문딩 서초동  집회는 무겁게    광화문은  정치집회  파란대문집  입들 납득않되네  이바쁜 나도 공장 문닫고 사비로 광화문 갔다  ㅅ ㅂ 여긴 부산이다  우리 자영업자들 뿔났다  다음번엔 버스대절로 왕창 간다
혐오,지들 불리하면 국민들까지 적으로 돌려버리는 빨갱이들 클라스
혐오,민주당 좌좀들 말바꾸는거봐라
혐오,어제 집회참석했던 사람이다.태어나서 첨으로 집회.자발적으로 나갔다.거기서 아는지인들 만났는데 다들첨으로 나왔다한다. 근데 다들 조국장관 임명 잘했다하더라. 왠지 알아?문죄인 정책하는거 부글부글 끓고 있는데 조국장관임명 되는거 보고 다들 이래선 안되겠다.하고 나왔단다.조국이 끓고 있는 민심에 휘발류를 들이 부었는결과다
혐오,빨갱이들 화들짝 놀랬노?
혐오,이제 시작이다   달창들아
혐오,달창이들도 기뻐하거라♥
혐오,노답인 국민들이다... 애시당초 나는 좌빨이라고 공약한 문빨을 왜 뽑아서 지금 이 난리냐??? 좌빨이 뭔지도 몰랐냐? 똥인지 된장인지 먹어봐야 아냐? 앞으로 이백년간 지들 스스로 뽑아 놓고 이 짖거리 할 기세로구나... 들쥐근성 버리지 않으면 앞으로는 더욱 험난할 것이다...
혐오,조로남불 ! 내로남불 ! 변명할걸 변명하라 아직도 정신못차리고 있으니 답답하도다나는당원도 아니고 기독교인도 아니다 자발적으로 부부동반하여 망해가는 이나라를 구하기위해서 갔다.역대 이렇게 많은 인파가 모인것은 처음봣다국민모두가 행동할때가온것같다
혐오,애라이 더러운 정치빨갱이 더불어 빨갱이당 새끼들아 니들 조동아리는 걸레냐 아주 딱기 바쁘다 OOO들아
혐오,좌빨덜의 논리가 진짜 웃긴다~그래 일단 총선때 보자~앗뜨거!!!
혐오,좌빨아 니들이 시위전문꾼들 동원해서 선동해오다보니 다 동원한걸로 보는거구나.....어제 광화문은 상식식이 있는 시민의 분노였고 행동이 시작된거다.
혐오,나는 자발적으로 내차비들여갔다오만불손..민좃당이번한번만가고말려고했는데 나는40대인데 노인틀딱이라매도하니 계속참여해야겠다
혐오,저건 상식있는 국민이 울분에 차서 모인거야...파악을 못하는 민주당....니들은 민노총 전교조 시위전문시민단체들을 앞세운 선동이었지...이젠 보수가 행동하기 시작했다는게 무서운거다. 조국구속 문무능사퇴!
혐오,문재앙 넌 끝났어 인마! 한줌도 안되는 대깨문 데리고 발악 해봤자! 니가 갈때가 감옥 밖에 더 있냐? 죄목이 어디 한두가지냐?
혐오,문치매 사형후 부관참시가 답
혐오,대한민국에 좌빨들만 있는거 아니다. 현실직시하고 국민 앞에 겸손해라. 헛소리 지껄일수록 불난데 기름 붓는 꼴이다.
혐오,보수가 아니라 국민의뜻이다 좌좀시키들아
혐오,하긴  ㅈ국 쉴드 치는  사람은 대깨문광신도 밖에없음
