label,text
혐오,"기생충이 조국을 모델로 찍었나보네...표창장 직인 각도까지까지 왜 이리 똑같냐~조국은 한민족의 북괴뢰 빨걍이 기생충의 민낯을 처절하게 보여준다...공산주의자하면 양심없어지고 조국, 문재앙처럼 산다고 생각해봐~~생각만 해도 독재할게 뻔하지~~"
혐오,세미나를  인턴이라고 궤변이나 늘어놓고 세상에도 없는 인턴 예정증명서나  위조하는 자가 대한민국 법무부장관  ?    이런자가 문틀러 옆에서 괴벨스가 되어 사회주의를  하겠 다는거여 ?   끔찍하다 !
혐오,댓글들봐라. 죄목이 머냐래? ㅋㅋ 허이구 전라도 대깨문들아....발악도 적당히~
혐오,달창이니♥개구멍 가족사기단
혐오,참 나쁜짓은 가지가지도 했다. 좃국아
혐오,"또야,  매일 거짓말 한것들이 나타나고 있네, 양파도 조국이에겐 두손두발 들었겠다.  역시 좌빨답다. 거짓말에는 좌빨이 뭐라뭐라해도 최고여!"
혐오,"광화문 VS 서초동은 사기조작이다. 민심은 광화문이고 대결구도는 한줌도안되는  달창, 문빠, 전라도맘충과 나팔수언론이 조작하여 만들어낸 가짜프레임이다. 가짜뉴스전문 전라도 빨갱이정권 때려잡자."
혐오,사기꾼집안이네 재앙이부터 탄핵하자
혐오,조국의진면목은 모든게 가짜와거짓 그리고위선으로가득찬 더러운인간 이랸것뿐이다 본인은 온갖더러운방법으로자본주의단물을 빨아먹으면서 사회주의 공산주의자란것이다 이런 악질을 끝까지 지키려는 문죄인도 똑같은인간이다
혐오,시래기 잡범시키ㆍ문어벙  둘을   끌어 내려  구속시키자
혐오,"이래서 참 극단적인 사상자들은 무서운거다! 좌 우 를 떠나 잘 못된건 잘 못된것이고있는놈 없는사람 떠나 죄를 지었으면 벌 받는게 당신이 존경하고 있는 문씨, 조씨가 예전에 주댕이 나불거린 사람들이다! 이래서 조로남불 내로남불 하는거다!제발 이성을 차리시길!"
혐오,전정권까지 나는 정치에 관심도없었고 중도였다. 왜 어른들이 빨갱이ᆞ좌파 이야기하는지 확실히 알았다. 내년에 좌파 너희들은 폭망할것이다. 나같은 정치에 관심없던사람들도 좌파 너희들한테 분노한다.주위에 다 너희들 욕한다. 내년에 투표로 보여줄께
혐오,"문재앙과 조국은 반드시 여적죄로 총살시켜야 나라가산다, 골수빨갱이 정체가 드러나니 온갖 지랄발광을 하네.  조국은 역대 최악의 악마위선자에 골수빨갱이다. 나라말아쳐먹고있는 OOO들을 죽창으로 쳐죽이고싶다, 경제,안보,외교 다말아쳐먹고, 언론통제, 여론조작, 불법비리의 더불어공산당,버닝썬, 신라젠, 태양광등 문재앙게이트는 탄핵감이다, 캭~퉷퉷."
혐오,좃국과 이를 비호하는 문재인을 구속해라. 이게 나라냐? 대한민국이 무법천지가 됐다.
혐오,조국씨 이제 그만 다 내려 놓지요  얼마나 더 추락할려고 하나요 이젠 너무도 추하고 불쌍하다는 생각이 드네요 어찌보면 조국씨 당신도 피해자라는 생각이 듭니다  문제는 문제인이 임명만 안했으면이렇게까지 추락하진 않았을텐데 .....조국씨 당신도 당한거에요 문재인한테!
혐오,남성인권 살인마..........................문메갈 문페미나치..조메갈 조페미나치...위선의 가면을 쓴 역겨운 반양성평등 남성차별주의자 이중인격 짐승만도 못한 페미나치 국민의 악마 국민의 사기꾼놈들..더불어 메갈 워마드당 남성혐오 패륜 악마년...더불어 좌빨 페미나치 남성인권 살인 패륜 악마년놈들 수괴
혐오,문메갈 문페미나치놈................조메갈 조페미나치놈...반양성평등 남성차별주의자....더불어 메갈 워마드당..더불어 페미나치 남성인권 살인마당...야비한 이중인격 여존남비 남성노예 악법과 악행만 저질르는...좌빨 페미나치 짐승만도 못한 이중인격 국민의 패륜 악마놈들
혐오,돈에 OOO. . .1원짜리도 챙긴다. . 빨갱이 개xx. .
혐오,OOO# 좃국아    너  교수도  이런  스펙쌓기로  됐지 ?  순  날도덖놈
혐오,문죄인!이래도죄국이가법무부장관을해야하냐!정직.도덕이너무더럽다못해추하다!그래도.내가임명권자라고우긴다면.대통령임명권자는국민이다!국민의명령이다!죄국이를해임해야한다!
혐오,문재앙 독재탄핵~나라썩었다 ~부정부패정권퇴진 ~법원ㆍ대법원 우리법회원  퇴출시켜라~~공산화타도 ~~코드인사 나라망한다
혐오,조국 구속 문죄인 탄핵
혐오,조국 사퇴문재앙 하야
혐오,좌빨의 표본 조국
혐오,대깨문들 아직도 의혹이라고 ㅈㄹ하고 이런거 보여주면 토착왜구들의 음모라면서 쌍욕하면서 ㅈㄹ함 ㅋㅋ
혐오,"국민은 국가의 수치가 뭔지 아는데 좃국이,문재인이는 뭐가 수치 인지도 모른다! 회충 같은 새끼들이다!"
혐오,"김정은?문죄인?졷국?놈현?개돼중?다 아냐~이것들은 그냥 다 시다바리에~허수애비일뿐~그뒤엔 세계평화운운하는 일루미나티 국제공산당의 대부인 짱깨개진핑샛,77!가 있을뿐야~다 개진핑의 첩자샛,771들일뿐이라고~남한의 총책은 척키정희개씨.앙.뇬이 언젠가원탁앞에서 늙은틀딱들앞에서 무릎꿇고머리쪼아렸던놈들 그놈들이 원조이다 한상렬오종렬 이것들이 원흉 탄핵62마리는 거기에 묻혀서 돈맛만알고 지ㄹ떠는 것들 고로 이승만박정희전두환이명박박근혜는 자본주의자들이고 그외 기타 어설픈빨갱이들은 다 돈만 아는 개진핑의 간첩 짱깨 수십개국가로 쪼개야한다신속히급해"
혐오,끝까지 지가 뭘 잘못 했는지를 모르는건지? 아님 물러날 곳이 없는지? 이러다가 장관에서  쫒겨나면 서울대도 못 갈텐데? 죄인이가 다른자리 줄라나?
혐오,내가 아는 달창들수준  조국이랑비슷하지밥맛떨어져서 근처에도 안감 돈 여자 졸라밝힘
혐오,달창들 화니는기사 언론탓 하겠지 쪼다들 ㅎ
혐오,진짜 좃국 ㅈ같네
혐오,돈따먹기 게임하고 살았구나~좃국가족들~다 디져라
혐오,좃국새끼는사람인가???
혐오,정황 의혹은 느그 달창 빨갱이들이 가장 좋아하던거다 박근혜도 그렇게 탄핵됏다
혐오,10월3일과 10월9일 광화문에서 국민이 정의가 승리했습니다. 좌빨들이 설칠날도 이제 얼마 안남았습니다. 좌빨같은 민주당의 지지자가 빠르게 등돌리고 있습니다. 북한타령만 하는 대통령도 민주당을 포기한듯합니다. 민주당의 몰락은 막을수 없습니다. 이세상에 비밀은 없습니다. 특히 범죄자들은 필요하면 언제든 누설할겁니다. 이것이 현실입니다. 때린놈은 기억못해도 맞은 사람은 잊지못합니다. 삼성까지 먹으려고 짖밟아놓고 이제는 얼굴색 바꾸며 친한척 합니다. 정말로 안하무인이 따로없습니다. 엘리트만 모이는 삼성을 너무 무시하는것같습니다.
혐오,이래도 대깨문에게는 아무리 조까타도 좃국이 는 우리편. 대갈통 깨져도 문죄앙은 우리편이지ㅋㅋㅋ 개돼지들
혐오,ㅋㅋㅋ~ 달창들 실체가 드러나는군요!!!  민주당 떨거지들~  완장차고 지들 배불리겠다는!!!  북으로 가던지 남도쪽에 가서 우덜식 예쁨 많이 받거라!!!  북괴 사이버  매크로???  두번다시 우덜식 부정부패 용납 만할 것이고 더 이상 국민들 안 속는다!!!  니들끼리 평화와 번영?  우끼고 자빠짐!!! 해쳐  먹은 돈이 다 국민들 혈세임을 알고 사기질 멈춰라!!!
혐오,"대깨문, 제2 제3의 드루킹 출동으로 오염된 기사"
혐오,요즘 정말  속에서  천불이난다 정치ㅈ에도 관심없던 30대후반 아줌마인 내가 조씨때문에  틈만나면 기사를보고 댓글을 단다 내아까운시간과 감정이 사기꾼 쓰레기 가족과 문재앙정권때문에 낭비되고있다 정말요즘 두동강난 나라꼴과 700조 나라빚을 생각하면 마음이 울컥하고 가슴이답답하다 문정부에 우울증 배상청구소송해야하나ㅜㅜ
혐오,"대깨문님들 까도까도 계속나오는데, 명확하지도 않은사실이라고 하고싶죠, 이래서 시간이 더필요한것입니다. 기소못한다고만 하지마시고, 엉뚱한 말로 윤총장 방해하지말고 조용히 기다려주세요"
혐오,조국이  징그러우니  답이  없음    니네들    대깨문   라도 민들    델꼬   천년만년    잘  살아라   눈엣 가시인   니들이   국민으로   생각 안하는    이나라의  또  다른   우리는   다  이민  갈 테니까   이민자금  다 내놔라
혐오,대깨문 애들 보면 학력도 짧고 하는 일들도 편돌이나 중소기업 다니는 애들이더라 무식한 애들이 신념을 가지면 무섭다고.. 어차피 의대 근처 구경도 못간 애들이라 불공정한 사회도 그냥 받아들임 지들일 아니라고 ㅋㅋㅋ
혐오,조국 파면 팔수록 개OOO놈의 새끼네요~ 심각하다 진짜~! 저런놈을 장관시키는 씹재인 문새끼도 제정신 아니죠
혐오,씨 pal   horo  saeki사람 맞냐저런인간 추종하는문재인 문빠들이  인간이냐?
혐오,죄국 이자 직무정지 하라  법죄수사 방해자 이다   범죄자돕는 죄국 방관하는 죄인이도 업무정지하라
혐오,정말 좃국이 가지가지한다. 길로틴!
혐오,좌좀들의 특징 : 자기들한테 불리한 기사가 나오면 사실이 아닌 것으로 밝혀졌다면서 근거도 없는 물타기 시도.
혐오,악랄한 좌좀들!!
