label,text
혐오,조또는 가짜말고 진짜가 하나라도 있을까
혐오,"기생충이 조국을 모델로 찍었나보네...표창장 직인 각도까지까지 왜 이리 똑같냐~조국은 한민족의 북괴뢰 빨걍이 기생충의 민낯을 처절하게 보여준다...공산주의자하면 양심없어지고 조국, 문재앙처럼 산다고 생각해봐~~생각만 해도 독재할게 뻔하지~~"
혐오,조까네는  타짜로   자식들을  잘키웠네 수준이 별이 다섯개수준은  가족  모두가  가능해서  멱고사는  문제는  겍정  없겠다  ‥국민중 당하는 우리가  가슴 아프겠다  ‥그리고 바람잡이  문가도 있겠다 ‥조까구속 문가탄핵
혐오,세미나를  인턴이라고 궤변이나 늘어놓고 세상에도 없는 인턴 예정증명서나  위조하는 자가 대한민국 법무부장관  ?    이런자가 문틀러 옆에서 괴벨스가 되어 사회주의를  하겠 다는거여 ?   끔찍하다 !
혐오,댓글들봐라. 죄목이 머냐래? ㅋㅋ 허이구 전라도 대깨문들아....발악도 적당히~
혐오,달창이니♥개구멍 가족사기단
혐오,참 나쁜짓은 가지가지도 했다. 좃국아
혐오,이 새끼의 더러움과 위선의 끝은 어디인가?
혐오,"또야,  매일 거짓말 한것들이 나타나고 있네, 양파도 조국이에겐 두손두발 들었겠다.  역시 좌빨답다. 거짓말에는 좌빨이 뭐라뭐라해도 최고여!"
혐오,"광화문 VS 서초동은 사기조작이다. 민심은 광화문이고 대결구도는 한줌도안되는  달창, 문빠, 전라도맘충과 나팔수언론이 조작하여 만들어낸 가짜프레임이다. 가짜뉴스전문 전라도 빨갱이정권 때려잡자."
혐오,살다살다 쓰레기중에 이런 인간쓰레기는 또 처음보네!
혐오,염병하네염병하네염병하네조국하네재인하네망국하네
혐오,사기꾼집안이네 재앙이부터 탄핵하자
혐오,역시! 제실력으로 안될거같으니 주도면밀 부부합작품으로 부산대 의전까지! 그게 문제다 욕심이 과했지! 고대도 언감생심이니 거기까지 감사해야지~남들 간다고 되지도 않을 의전? 부산대 만만했지? 힘이 미칠수 있으니 과한 욕심부려놓고 자기는 교육에 무관심한 아버지였다고? 웃겨! 조국의 이중성ㆍ위선에 치가 떨린다 윤석열 총장님! 힘내주십시오! 다 까주세요! 화딱지 나서 못살겠다!
혐오,조국의진면목은 모든게 가짜와거짓 그리고위선으로가득찬 더러운인간 이랸것뿐이다 본인은 온갖더러운방법으로자본주의단물을 빨아먹으면서 사회주의 공산주의자란것이다 이런 악질을 끝까지 지키려는 문죄인도 똑같은인간이다
혐오,좃중동뉴스는   정황정황정황의혹의혹의혹.정황ㅋㅋㅋ  참  기사  쓰기쉽네~~~
혐오,부부자녀  집단 쓰레기통이네
혐오,시래기 잡범시키ㆍ문어벙  둘을   끌어 내려  구속시키자
혐오,조국 관련 단독뉴스가  많은 언론  좃중동 1위.   단독이란건  조작이 가능하니  소설 쓰는게 가능 ~
혐오,응  단독 뜨는거보고  들오기전에  좃중동  가짜뉴스같더라.
혐오,"이래서 참 극단적인 사상자들은 무서운거다! 좌 우 를 떠나 잘 못된건 잘 못된것이고있는놈 없는사람 떠나 죄를 지었으면 벌 받는게 당신이 존경하고 있는 문씨, 조씨가 예전에 주댕이 나불거린 사람들이다! 이래서 조로남불 내로남불 하는거다!제발 이성을 차리시길!"
혐오,기래기 아니 쓰레기야 정황 정황 개뻘소리로 기사만들지마라
혐오,전정권까지 나는 정치에 관심도없었고 중도였다. 왜 어른들이 빨갱이ᆞ좌파 이야기하는지 확실히 알았다. 내년에 좌파 너희들은 폭망할것이다. 나같은 정치에 관심없던사람들도 좌파 너희들한테 분노한다.주위에 다 너희들 욕한다. 내년에 투표로 보여줄께
혐오,"문재앙과 조국은 반드시 여적죄로 총살시켜야 나라가산다, 골수빨갱이 정체가 드러나니 온갖 지랄발광을 하네.  조국은 역대 최악의 악마위선자에 골수빨갱이다. 나라말아쳐먹고있는 OOO들을 죽창으로 쳐죽이고싶다, 경제,안보,외교 다말아쳐먹고, 언론통제, 여론조작, 불법비리의 더불어공산당,버닝썬, 신라젠, 태양광등 문재앙게이트는 탄핵감이다, 캭~퉷퉷."
혐오,좃국과 이를 비호하는 문재인을 구속해라. 이게 나라냐? 대한민국이 무법천지가 됐다.
혐오,정계 싸이코패스 졷국 죄책감이 안들어서 문제 이걸 정의라는 지지자들도 문제  집단정신병
혐오,잘하는짓이다. 깨끗한척 위선오지더니. 쓰레기중핵쓰레기 인증하냐?
혐오,아무리 기레기라두 어제 단독이라며 PB가 후회한다며 단독달았던 동아가 유시민님에게 문자보낸내용은 한줄보도안하네 그래놓구 또단독이래 이걸 거의 석달가랑했지 이게 무슨짓이니 넌 좋게다 쓰레기 짓해서 돈버니 좋니 난 가난해두  너처럼 안살구싶다
혐오,쓰레기중 최상이다 조뻐쿡열새야 더이상 그 추악한대갈통 들고댕기지말고 니가숼 니집 안양베이커리로 가라
혐오,그럴줄 알았네당이랑 청화대에서 밀어주니깐정말 이해안된다 왜?썪은가지는 잘라야지? 이해 안된다당도 이해안되고? 세상이 이상하게 돌아가고정말 개판으로 되어가고 잘못된것이  정당화 되어가는걸 문앞에서 시민들 눈앞에서 보여주면서 더 허탈해라는것 같은?돈없고 빽없고 힘없으면 당연한거라는걸 자!너거들 보라는것같은 염장지르고그런 잘못된 짓을해도 대통령 명령이면 모든게다 되고 넘어갈수있다는 것 같은!이순실 딸이 한말 처럼 빽없고 돈없으면 그런거라는것같은  지랄같은 세상 잘보라는것 같은
혐오,지 딸년 스펙 만들고 지는 거기서 푼돈 챙기고.... 거지 습성을 가진 양아치 새끼~~~~
혐오,좆국아 그만좀해라.많이묵었다 아이가.얼마나 더 밝혀져야 내려올래.계속있어봐라 너도탈탈 털리고 민주당 문재인도 같이 끝장이자 ㅋ
혐오,조국 수호하는 것들은 자기 마빡에다 내가 쓰레기다 라고 새기세요그 정도는 되야 진정한 수호자라 할 수 있죠~나중에 상황 바뀌면 슬며시 사라지지말고 마빡에라도 지워지지 않는 내가 조국(쑤레기)이다 라고 새기길~ 자꾸 김종민 생각나네
혐오,조국씨 이제 그만 다 내려 놓지요  얼마나 더 추락할려고 하나요 이젠 너무도 추하고 불쌍하다는 생각이 드네요 어찌보면 조국씨 당신도 피해자라는 생각이 듭니다  문제는 문제인이 임명만 안했으면이렇게까지 추락하진 않았을텐데 .....조국씨 당신도 당한거에요 문재인한테!
